URL,Name,Height,Weight,Reach,Stance,DOB
http://ufcstats.com/fighter-details/c96d9178c9ed9e62,Tim Elliott,"5' 7""",125 lbs.,"66""",Southpaw,"Dec 24, 1986"
http://ufcstats.com/fighter-details/60193e707634e560,Montse Rendon,"5' 8""",135 lbs.,"68""",Orthodox,"Mar 16, 1989"
http://ufcstats.com/fighter-details/729d4bd5a6cd0a97,Lauren Murphy,"5' 5""",125 lbs.,"67""",Orthodox,"Jul 27, 1983"
http://ufcstats.com/fighter-details/8c0580d4fff106c1,Kelvin Gastelum,"5' 9""",185 lbs.,"71""",Southpaw,"Oct 24, 1991"
http://ufcstats.com/fighter-details/103e2e33a60683e1,Irina Alekseeva,"5' 8""",135 lbs.,"67""",Orthodox,"Jun 27, 1990"
http://ufcstats.com/fighter-details/f14f644d41ade29f,Cody Brundage,"6' 0""",185 lbs.,"72""",Orthodox,"May 16, 1994"
http://ufcstats.com/fighter-details/6e15f63b6c2e2c15,Brandon Royval,"5' 9""",125 lbs.,"68""",Southpaw,"Aug 16, 1992"
http://ufcstats.com/fighter-details/7d8435c56043b0ae,Ante Delija,"6' 3""",239 lbs.,"78""",Orthodox,"Aug 07, 1990"
http://ufcstats.com/fighter-details/312f7d7b2b2f7de4,Djorden Santos,"6' 0""",185 lbs.,"75""",Orthodox,"Aug 01, 1997"
http://ufcstats.com/fighter-details/a4dc0f2b95df4cc1,Bekzat Almakhan,"5' 7""",135 lbs.,"68""",Orthodox,"Oct 08, 1997"
http://ufcstats.com/fighter-details/80fa8218c99f9c58,Amanda Nunes,"5' 8""",135 lbs.,"69""",Orthodox,"May 30, 1988"
http://ufcstats.com/fighter-details/9cdd2da1a9104a0b,Macy Chiasson,"5' 11""",135 lbs.,"72""",Orthodox,"Jul 27, 1991"
http://ufcstats.com/fighter-details/e5549c82bfb5582d,Alex Pereira,"6' 4""",205 lbs.,"79""",Orthodox,"Jul 07, 1987"
http://ufcstats.com/fighter-details/6a1901c62ab3870f,Jessica Andrade,"5' 1""",115 lbs.,"62""",Orthodox,"Sep 25, 1991"
http://ufcstats.com/fighter-details/767755fd74662dbf,Khamzat Chimaev,"6' 2""",185 lbs.,"75""",Orthodox,"May 01, 1994"
http://ufcstats.com/fighter-details/a495f599e787614f,Alonzo Menifield,"6' 0""",205 lbs.,"76""",Orthodox,"Oct 18, 1987"
http://ufcstats.com/fighter-details/9014c02eff8b3d62,Carlos Ulberg,"6' 4""",205 lbs.,"77""",Orthodox,"Nov 07, 1990"
http://ufcstats.com/fighter-details/3f4c3bc822bea45d,Melissa Martinez,"5' 2""",115 lbs.,"66""",Southpaw,"Aug 18, 1997"
http://ufcstats.com/fighter-details/9a97acbfd5a08bfa,David Martinez,"5' 5""",135 lbs.,"67""",Orthodox,"Aug 03, 1998"
http://ufcstats.com/fighter-details/887961364be5ceb3,King Green,"5' 10""",155 lbs.,"71""",Orthodox,"Sep 09, 1986"
http://ufcstats.com/fighter-details/2b6fc1c02736833d,Umar Nurmagomedov,"5' 8""",135 lbs.,"69""",Orthodox,"Jan 03, 1996"
http://ufcstats.com/fighter-details/3fa97913cfd205d3,Alessandro Costa,"5' 4""",125 lbs.,"67""",Orthodox,"Jan 28, 1996"
http://ufcstats.com/fighter-details/f29a6350c69f4a33,Miranda Maverick,"5' 3""",125 lbs.,"65""",Southpaw,"Jul 01, 1997"
http://ufcstats.com/fighter-details/5442f1bc4b47eaf3,Chris Curtis,"5' 10""",170 lbs.,"75""",Orthodox,"Jul 15, 1987"
http://ufcstats.com/fighter-details/7d420039bbfe7c1a,Aoriqileng,"5' 7""",135 lbs.,"69""",Orthodox,"Jun 25, 1993"
http://ufcstats.com/fighter-details/2e5c2aa8e4ab9d82,Paulo Costa,"6' 1""",185 lbs.,"72""",Orthodox,"Apr 21, 1991"
http://ufcstats.com/fighter-details/d549cefc7c54ab78,Reinier de Ridder,"6' 4""",185 lbs.,"78""",Southpaw,"Sep 07, 1990"
http://ufcstats.com/fighter-details/b50a426a33da0012,Sean O'Malley,"5' 11""",135 lbs.,"72""",Switch,"Oct 24, 1994"
http://ufcstats.com/fighter-details/f96856f9d69fd7e4,Robert Bryczek,"6' 0""",185 lbs.,"75""",Orthodox,"Jul 04, 1990"
http://ufcstats.com/fighter-details/7447e9f28508106a,Mackenzie Dern,"5' 4""",115 lbs.,"63""",Orthodox,"Mar 24, 1993"
http://ufcstats.com/fighter-details/7dda2cf308f24a02,Virna Jandiroba,"5' 3""",115 lbs.,"64""",Orthodox,"May 30, 1988"
http://ufcstats.com/fighter-details/51e2f44a8dbf6984,Melissa Croden,"5' 9""",135 lbs.,"68""",Orthodox,"Apr 12, 1991"
http://ufcstats.com/fighter-details/739fd4fbb5d862f4,Rizvan Kuniev,"6' 4""",240 lbs.,"76""",Orthodox,"Mar 10, 1992"
http://ufcstats.com/fighter-details/056c493bbd76a918,Henry Cejudo,"5' 4""",135 lbs.,"64""",Orthodox,"Feb 09, 1987"
http://ufcstats.com/fighter-details/e90a2f22417af68e,Azamat Murzakanov,"5' 10""",205 lbs.,"71""",Southpaw,"Apr 12, 1989"
http://ufcstats.com/fighter-details/b1b0729d27936f2f,Belal Muhammad,"5' 11""",170 lbs.,"72""",Orthodox,"Jul 09, 1988"
http://ufcstats.com/fighter-details/a9e260472d321361,Jasmine Jasudavicius,"5' 7""",125 lbs.,"68""",Orthodox,"Mar 01, 1989"
http://ufcstats.com/fighter-details/54f64b5e283b0ce7,Ilia Topuria,"5' 7""",155 lbs.,"69""",Orthodox,"Jan 21, 1997"
http://ufcstats.com/fighter-details/c5ccd878231c5407,Ramon Taveras,"5' 8""",145 lbs.,"70""",Southpaw,"Jan 09, 1994"
http://ufcstats.com/fighter-details/18d01f7f8338ae72,Vinicius Oliveira,"5' 9""",135 lbs.,"70""",Switch,"Nov 30, 1995"
http://ufcstats.com/fighter-details/fb3e61720be4690c,Mike Davis,"6' 0""",155 lbs.,"72""",Orthodox,"Oct 07, 1992"
http://ufcstats.com/fighter-details/02f484417a6fa69d,Uran Satybaldiev,"6' 4""",205 lbs.,"79""",Orthodox,"Aug 10, 1994"
http://ufcstats.com/fighter-details/68d4a891e5cf2029,Tracy Cortez,"5' 5""",125 lbs.,"65""",Orthodox,"Dec 10, 1993"
http://ufcstats.com/fighter-details/a6eb54ae17a551be,Gabriella Fernandes,"5' 6""",125 lbs.,"66""",Southpaw,"Aug 13, 1993"
http://ufcstats.com/fighter-details/6747ccd6d1acd266,Shamil Gaziev,"6' 4""",265 lbs.,"78""",Orthodox,"Feb 10, 1990"
http://ufcstats.com/fighter-details/8e5d953bdb9ae5e7,Loopy Godinez,"5' 2""",115 lbs.,"61""",Orthodox,"Sep 06, 1993"
http://ufcstats.com/fighter-details/d661ce4da776fc20,Petr Yan,"5' 7""",135 lbs.,"67""",Switch,"Feb 11, 1993"
http://ufcstats.com/fighter-details/07a74004d964c7f4,Billy Elekana,"6' 3""",205 lbs.,"77""",Southpaw,"May 28, 1995"
http://ufcstats.com/fighter-details/82a5152216251682,Dan Ige,"5' 7""",145 lbs.,"71""",Orthodox,"Aug 06, 1991"
http://ufcstats.com/fighter-details/06734ca9d88dec3a,Shara Magomedov,"6' 2""",185 lbs.,"73""",Orthodox,"May 16, 1994"
http://ufcstats.com/fighter-details/2dbc60c52de126d8,Harry Hardwick,"5' 8""",155 lbs.,"71""",Switch,"Sep 29, 1994"
http://ufcstats.com/fighter-details/b9f28e7045fdfce7,Raoni Barcelos,"5' 7""",135 lbs.,"67""",Orthodox,"May 01, 1987"
http://ufcstats.com/fighter-details/a01a62132460a98d,Adam Fugitt,"6' 1""",170 lbs.,"77""",Southpaw,"Jan 12, 1989"
http://ufcstats.com/fighter-details/eabf206b162b3b83,Paul Craig,"6' 3""",205 lbs.,"76""",Orthodox,"Nov 27, 1987"
http://ufcstats.com/fighter-details/7d6ceff6747f2de2,Jose Delgado,"5' 11""",145 lbs.,"74""",Switch,"Apr 21, 1998"
http://ufcstats.com/fighter-details/545092d13c67aa49,Alexia Thainara,"5' 4""",115 lbs.,"67""",Orthodox,"Nov 20, 1995"
http://ufcstats.com/fighter-details/b12fb759e02378de,Gilbert Urbina,"6' 3""",170 lbs.,"75""",Orthodox,"Apr 05, 1996"
http://ufcstats.com/fighter-details/e56cee1ad697db04,Steven Asplund,"6' 5""",261 lbs.,"78""",Orthodox,"Jul 16, 1998"
http://ufcstats.com/fighter-details/f1ab6f37492c630a,Carli Judice,"5' 7""",125 lbs.,"68""",Southpaw,"Mar 02, 1999"
http://ufcstats.com/fighter-details/262d32ebda89efc4,Natalia Silva,"5' 4""",125 lbs.,"65""",Southpaw,"Feb 03, 1997"
http://ufcstats.com/fighter-details/4148802ae4a50768,Daniel Zellhuber,"6' 1""",155 lbs.,"77""",Switch,"Jul 07, 1999"
http://ufcstats.com/fighter-details/7f1bf0c255ec8756,Azat Maksum,"5' 7""",125 lbs.,"70""",Southpaw,"Feb 02, 1995"
http://ufcstats.com/fighter-details/b7c5eb7cdbac6a63,Danny Barlow,"6' 2""",185 lbs.,"79""",Southpaw,"Aug 02, 1995"
http://ufcstats.com/fighter-details/de26d906f2874dd4,Saygid Izagakhmaev,"6' 0""",170 lbs.,"74""",,"Sep 03, 1994"
http://ufcstats.com/fighter-details/46e2011d92463b7e,Oumar Sy,"6' 4""",205 lbs.,"83""",Orthodox,"Nov 21, 1995"
http://ufcstats.com/fighter-details/a67d071163962af8,Michael Page,"6' 3""",185 lbs.,"79""",Switch,"Apr 07, 1987"
http://ufcstats.com/fighter-details/af9f42e6894047fc,Jamie Mullarkey,"6' 0""",155 lbs.,"74""",Orthodox,"Aug 17, 1994"
http://ufcstats.com/fighter-details/d35298b6df168456,Talita Alencar,"5' 1""",115 lbs.,"58""",Orthodox,"Oct 17, 1990"
http://ufcstats.com/fighter-details/f166e93d04a8c274,Diego Lopes,"5' 11""",145 lbs.,"72""",Orthodox,"Dec 30, 1994"
http://ufcstats.com/fighter-details/7b3503352cd53abb,Westin Wilson,"6' 1""",145 lbs.,"73""",Southpaw,"Jan 24, 1989"
http://ufcstats.com/fighter-details/669970f7feba8ecd,Erin Blanchfield,"5' 4""",125 lbs.,"66""",Orthodox,"May 04, 1999"
http://ufcstats.com/fighter-details/e00a3dee329a51f7,Jamall Emmers,"5' 10""",145 lbs.,"74""",Orthodox,"Jul 24, 1989"
http://ufcstats.com/fighter-details/5e9ca8dd7d783a75,Alden Coria,"5' 8""",125 lbs.,"67""",Orthodox,"Apr 24, 1998"
http://ufcstats.com/fighter-details/6d4b63c767106d3a,Vicente Luque,"5' 11""",170 lbs.,"75""",Orthodox,"Nov 27, 1991"
http://ufcstats.com/fighter-details/c6aee362c7a7d482,Randy Brown,"6' 3""",170 lbs.,"78""",Orthodox,"Jul 08, 1990"
http://ufcstats.com/fighter-details/8b6e5dc2ba1edbe7,Sam Patterson,"6' 3""",170 lbs.,"78""",Orthodox,"Apr 30, 1996"
http://ufcstats.com/fighter-details/7facc9c45d792985,Kaan Ofli,"5' 7""",145 lbs.,"66""",Orthodox,"Jun 19, 1993"
http://ufcstats.com/fighter-details/8e9eb3fc86db0f7d,Marc-Andre Barriault,"6' 1""",185 lbs.,"74""",Orthodox,"Feb 18, 1990"
http://ufcstats.com/fighter-details/67c1d46f4ed16f9e,Matt Schnell,"5' 8""",125 lbs.,"70""",Orthodox,"Jan 15, 1990"
http://ufcstats.com/fighter-details/285ae0b4a68221f4,JunYong Park,"5' 10""",185 lbs.,"73""",Orthodox,"Feb 27, 1991"
http://ufcstats.com/fighter-details/65f09bacd3957381,Cory Sandhagen,"5' 11""",135 lbs.,"70""",Switch,"Apr 20, 1992"
http://ufcstats.com/fighter-details/1ae8f3c723aacff4,Ricardo Ramos,"5' 9""",145 lbs.,"72""",Orthodox,"Aug 01, 1995"
http://ufcstats.com/fighter-details/3a46b268013afede,Kevin Holland,"6' 3""",170 lbs.,"81""",Orthodox,"Nov 05, 1992"
http://ufcstats.com/fighter-details/d1feea7a4bdcd503,Baisangur Susurkaev,"6' 2""",185 lbs.,"79""",Orthodox,"Jan 08, 2001"
http://ufcstats.com/fighter-details/3df5493bb279226f,Amanda Lemos,"5' 4""",115 lbs.,"65""",Southpaw,"May 22, 1987"
http://ufcstats.com/fighter-details/84b3e7d38f2d2ec5,Neil Magny,"6' 3""",170 lbs.,"80""",Orthodox,"Aug 03, 1987"
http://ufcstats.com/fighter-details/9d19d9e4aa2662e8,Nicolas Dalby,"5' 11""",170 lbs.,"74""",Orthodox,"Nov 16, 1984"
http://ufcstats.com/fighter-details/87f8699fdcc2c404,Alice Ardelean,"5' 3""",115 lbs.,"62""",Orthodox,"Apr 19, 1992"
http://ufcstats.com/fighter-details/7f6ed67d3ed3c036,Cody Durden,"5' 7""",125 lbs.,"67""",Southpaw,"Mar 29, 1991"
http://ufcstats.com/fighter-details/1af1170ed937cba7,Kayla Harrison,"5' 8""",135 lbs.,"66""",Southpaw,"Jul 02, 1990"
http://ufcstats.com/fighter-details/d3f5d33d61cd00c9,Norma Dumont,"5' 7""",135 lbs.,"67""",Orthodox,"Oct 01, 1990"
http://ufcstats.com/fighter-details/c68c68efaa5ca6ef,Chidi Njokuani,"6' 3""",170 lbs.,"80""",Orthodox,"Dec 31, 1988"
http://ufcstats.com/fighter-details/8fd808923cffff82,Andre Fili,"5' 11""",145 lbs.,"74""",Orthodox,"Jun 25, 1990"
http://ufcstats.com/fighter-details/5444c5a201d3ee5a,Jamahal Hill,"6' 4""",205 lbs.,"79""",Southpaw,"May 19, 1991"
http://ufcstats.com/fighter-details/40f3cb27fc7305a1,Themba Gorimbo,"6' 1""",170 lbs.,"77""",Orthodox,"Jan 23, 1991"
http://ufcstats.com/fighter-details/7cbf7c78d3b34218,Drakkar Klose,"5' 9""",155 lbs.,"70""",Orthodox,"Mar 09, 1988"
http://ufcstats.com/fighter-details/de594b35c45c2e9a,Eduarda Moura,"5' 6""",125 lbs.,"67""",Orthodox,"Feb 28, 1994"
http://ufcstats.com/fighter-details/791c8437b341fba5,Joanderson Brito,"5' 8""",145 lbs.,"72""",Orthodox,"Feb 11, 1995"
http://ufcstats.com/fighter-details/1e4f273069fb9e85,Fares Ziam,"6' 1""",155 lbs.,"75""",Orthodox,"Mar 21, 1997"
http://ufcstats.com/fighter-details/b0d6a1d8ac3d563d,Max Griffin,"5' 11""",170 lbs.,"76""",Orthodox,"Nov 29, 1985"
http://ufcstats.com/fighter-details/1497e735d9f2560a,Ange Loosa,"5' 10""",170 lbs.,"74""",Orthodox,"Mar 18, 1993"
http://ufcstats.com/fighter-details/710f0f8c5d5c9d41,Lucas Almeida,"5' 11""",145 lbs.,"71""",Orthodox,"Jan 31, 1991"
http://ufcstats.com/fighter-details/cffb87059e645bd1,Denise Gomes,"5' 2""",115 lbs.,"63""",Orthodox,"Dec 30, 1999"
http://ufcstats.com/fighter-details/5f61780fe5e9b6d0,Andre Petroski,"6' 0""",185 lbs.,"73""",Switch,"Jun 12, 1991"
http://ufcstats.com/fighter-details/d0fd0d9ee560dae7,Brando Pericic,"6' 5""",245 lbs.,"79""",Orthodox,"Aug 03, 1994"
http://ufcstats.com/fighter-details/751de04455cfaac0,Calvin Kattar,"5' 11""",145 lbs.,"72""",Orthodox,"Mar 26, 1988"
http://ufcstats.com/fighter-details/294aa73dbf37d281,Bruno Silva,"5' 4""",125 lbs.,"65""",Orthodox,"Mar 16, 1990"
http://ufcstats.com/fighter-details/723b64c0e9a8f348,Josias Musasa,"5' 8""",135 lbs.,"74""",Southpaw,"Oct 10, 1998"
http://ufcstats.com/fighter-details/8bd4200561c77a62,Ketlen Souza,"5' 3""",115 lbs.,"63""",Orthodox,"Aug 18, 1994"
http://ufcstats.com/fighter-details/f00ac08ab056af5d,Tagir Ulanbekov,"5' 7""",125 lbs.,"70""",Southpaw,"Aug 07, 1991"
http://ufcstats.com/fighter-details/b2a78df161bd67f9,Gauge Young,"5' 9""",155 lbs.,"70""",Orthodox,"Jul 14, 2000"
http://ufcstats.com/fighter-details/4144798612ef96e5,Edmen Shahbazyan,"6' 2""",185 lbs.,"75""",Orthodox,"Nov 20, 1997"
http://ufcstats.com/fighter-details/37f560436d745c18,Nikolas Motta,"5' 9""",155 lbs.,"70""",Orthodox,"Feb 08, 1993"
http://ufcstats.com/fighter-details/7e9b36a9847db116,Kevin Christian,"6' 7""",205 lbs.,"80""",Orthodox,"Jan 21, 1995"
http://ufcstats.com/fighter-details/ff62013d2fce6d13,Nazim Sadykhov,"5' 10""",155 lbs.,"69""",Southpaw,"May 16, 1994"
http://ufcstats.com/fighter-details/64b12fe31be7560c,Eric Nolan,"6' 2""",185 lbs.,"74""",Orthodox,"Sep 13, 1997"
http://ufcstats.com/fighter-details/6a311920edd73c85,Max Gimenis,"6' 2""",256 lbs.,"75""",Orthodox,"Apr 14, 1993"
http://ufcstats.com/fighter-details/c739c2995a275314,Yanal Ashmouz,"5' 9""",155 lbs.,"69""",Orthodox,"Mar 31, 1995"
http://ufcstats.com/fighter-details/dd6103dd7127db1d,Mike Malott,"6' 1""",170 lbs.,"73""",Orthodox,"Nov 07, 1991"
http://ufcstats.com/fighter-details/3bc3f60b21cddc6a,Azamat Bekoev,"6' 0""",185 lbs.,"72""",Orthodox,"Dec 30, 1995"
http://ufcstats.com/fighter-details/52b6bf4528130e86,Shem Rock,"5' 11""",155 lbs.,"73""",Southpaw,"Nov 05, 1993"
http://ufcstats.com/fighter-details/7acbb0972e75281a,Marvin Vettori,"6' 0""",185 lbs.,"74""",Southpaw,"Sep 20, 1993"
